0.0080547;5
0.00440626;5
0.00212781;5
-0.000864482;1
-0.000773244;1
-0.000651487;1
-0.000771455;1
0.000468473;5
0.00148935;5
0.0178434;5
0.0148096;5
-0.000684068;1
-0.0027907;1
-0.00266668;1
0.023271;5
0.0273294;5
0.0200616;5
0.0235734;5
-0.00757021;1
-0.00114235;1
-0.00663533;1
-0.00877522;1
-0.000312851;1
0.171874;5
0.0991237;5
0.293692;5
0.50288;5
0.863653;5
1.10769;5
0.765419;5
-0.0433105;1
0.635244;5
3.10618;6
5.27822;6
4.27361;6
1.55706;5
1.24697;5
1.01235;5
2.0589;5
6.79666;6
6.18627;6
0.0251967;5
-1.48833;1
-2.32029;1
-2.2811;1
-1.89261;1
-1.21115;1
1.9176;5
4.23844;6
4.07703;6
-0.208091;1
-1.59709;1
-0.257155;1
2.60204;6
1.31075;5
-1.2072;1
-2.90413;2
-2.77004;2
-2.15175;1
-1.98917;1
-0.745901;1
3.46682;6
3.97047;6
1.55859;5
-1.40973;1
-2.44435;2
-0.0238921;1
1.19702;5
7.7073;6
2.78071;6
-1.12141;1
-2.74981;2
-1.99687;1
-1.05679;1
1.9061;5
33.2341;7
60.2837;8
-11.2531;2
-10.6279;2
76.2377;8
53.742;8
-9.95599;2
-14.8271;3
48.6755;8
-18.8001;3
-20.6181;3
-19.2202;3
-18.7676;3
-17.2498;3
-15.6461;3
-14.5661;3
-13.5321;2
-12.4301;2
-11.7388;2
-10.9922;2
-10.0523;2
-8.54195;2
-7.91851;2
-7.74412;2
-7.40307;2
-6.80517;2
-5.68966;2
-5.46397;2
-4.622;2
-4.37501;2
-4.32708;2
-4.203;2
-4.34303;2
-4.01689;2
-3.66435;2
-3.49028;2
-3.02359;2
-2.56043;2
-2.71695;2
-2.52266;2
-2.08997;1
-2.2047;1
-2.02537;1
-1.73677;1
-1.54775;1
-1.34691;1
-1.26816;1
-1.26632;1
-1.22107;1
-1.15139;1
-0.931666;1
-1.01337;1
-0.955067;1
-0.910217;1
-0.792885;1
-0.756068;1
-0.708164;1
-0.634121;1
-0.619183;1
-0.598028;1
-0.521443;1
-0.487368;1
-0.445668;1
-0.421648;1
-0.392932;1
-0.312906;1
-0.220748;1
-0.186941;1
0.250497;5
0.287352;5
0.266727;5
-0.0186242;1
0.185545;5
0.101529;5
0.266853;5
-0.138871;1
-0.358947;1
-0.255232;1
-0.159664;1
-0.283195;1
-0.215098;1
-0.192058;1
-0.216486;1
-0.221468;1
-0.164204;1
-0.208954;1
-0.138151;1
-0.190553;1
-0.119393;1
-0.115378;1
-0.116662;1
-0.132118;1
-0.113089;1
-0.0377639;1
-0.0252743;1
-0.141549;1
-0.137241;1
-0.125002;1
-0.122886;1
-0.117396;1
-0.113512;1
-0.102782;1
-0.0800064;1
-0.0867788;1
-0.0301573;1
-0.0498167;1
-0.0437307;1
-0.0787565;1
-0.0560455;1
-0.0320221;1
0.0274278;5
0.233419;5
0.466769;5
0.898717;5
0.899703;5
0.181922;5
-0.0770874;1
-0.235546;1
-0.197387;1
-0.182625;1
-0.127906;1
-0.197928;1
-0.20592;1
-0.151522;1
-0.177969;1
-0.1767;1
-0.112056;1
-0.125637;1
-0.092279;1
-0.138397;1
-0.111438;1
-0.115661;1
-0.109877;1
-0.102801;1
-0.0919562;1
-0.0856697;1
-0.0805114;1
-0.0759817;1
-0.0712312;1
-0.0668263;1
-0.056207;1
-0.0589184;1
-0.0555654;1
-0.0521911;1
-0.0475911;1
-0.0465341;1
-0.0402433;1
-0.0401856;1
-0.0293081;1
-0.0335165;1
-0.0320149;1
-0.00661204;1
-0.0178981;1
-0.00974675;1
-0.0247383;1
-0.0242998;1
-0.0202468;1
-0.0226923;1
-0.0169451;1
0.0200039;5
0.0015941;5
-0.00990123;1
-0.0211143;1
-0.0204009;1
-0.0147095;1
-0.0103322;1
-0.0134574;1
-0.00898025;1
-0.0135755;1
-0.00876211;1
-0.00801961;1
0.0285368;5
0.0156752;5
-0.00643969;1
-0.0136627;1
-0.0123637;1
-0.0113814;1
-0.0107448;1
-0.0103111;1
-0.00959784;1
0.00469925;5
0.0060445;5
-0.00792291;1
-0.00925063;1
-0.00871733;1
-0.000563383;1
-0.00851657;1
0.0293348;5
0.0502058;5
0.0378716;5
0.0746763;5
0.199316;5
-0.00699482;1
-0.0285863;1
-0.0333202;1
-0.0315001;1
-0.0187642;1
0.000218609;5
-0.00312384;1
0.0177662;5
-0.0100657;1
0.189142;5
0.421295;5
0.753642;5
0.523728;5
0.304933;5
0.442197;5
0.0347197;5
-0.150221;1
-0.105919;1
-0.116179;1
0.0456917;5
-0.00858483;1
-0.0659316;1
-0.129508;1
-0.163603;1
-0.116745;1
-0.147081;1
-0.0995461;1
-0.08463;1
-0.0881312;1
-0.109297;1
-0.115508;1
-0.043278;1
-0.0445203;1
-0.0887126;1
-0.0896087;1
-0.0958713;1
-0.0925374;1
-0.0825171;1
-0.0415085;1
-0.061738;1
-0.0583684;1
-0.0491774;1
-0.0484494;1
-0.0427103;1
-0.0240762;1
-0.0433943;1
-0.032991;1
-0.0408168;1
-0.0274282;1
-0.0153573;1
0.00968601;5
0.107999;5
0.121983;5
0.0477107;5
-0.00440988;1
-0.0529767;1
-0.0121972;1
-0.0506576;1
-0.00871196;1
-0.0298028;1
-0.0542058;1
-0.050229;1
-0.0490173;1
-0.0445977;1
-0.0351601;1
0.00746805;5
-0.0280442;1
-0.0339211;1
-0.0140212;1
0.0414453;5
-0.0192269;1
-0.0229475;1
0.511877;5
0.580932;5
0.425403;5
0.388615;5
0.127306;5
-0.118763;1
-0.141071;1
-0.165124;1
-0.15678;1
-0.101937;1
0.167074;5
0.906511;5
0.675757;5
0.691099;5
-0.184434;1
0.601668;5
0.322161;5
-0.166869;1
-0.180591;1
-0.354146;1
-0.350889;1
-0.324788;1
-0.304596;1
-0.287285;1
-0.246683;1
-0.248174;1
0.0131181;5
-0.0533591;1
-0.077683;1
-0.0489483;1
0.132176;5
-0.064715;1
0.133108;5
0.0518088;5
0.0873523;5
-0.00145078;1
-0.250726;1
-0.235367;1
-0.109337;1
-0.146304;1
-0.0753247;1
-0.113758;1
-0.191293;1
-0.179205;1
-0.16463;1
-0.143306;1
-0.0732144;1
-0.126966;1
-0.120348;1
-0.111736;1
-0.116952;1
-0.11018;1
-0.101588;1
-0.093035;1
-0.0816344;1
-0.0180078;1
-0.0135607;1
0.12632;5
0.404843;5
0.495439;5
-0.0806395;1
0.287243;5
0.47598;5
0.0393363;5
-0.143348;1
-0.0217351;1
0.0606797;5
-0.119334;1
-0.208158;1
-0.170435;1
-0.123572;1
-0.171539;1
-0.145244;1
-0.0997396;1
-0.0732522;1
-0.0230146;1
-0.0709384;1
-0.11625;1
-0.107746;1
-0.0851633;1
-0.0763791;1
-0.0776049;1
-0.0797542;1
-0.0325618;1
-0.00401922;1
-0.0474846;1
0.134836;5
0.0970832;5
0.233251;5
0.014669;5
0.275892;5
0.0581562;5
0.0577793;5
-0.118011;1
-0.0683986;1
0.0167872;5
-0.103374;1
0.0782422;5
-0.0872371;1
0.0724987;5
0.183062;5
-0.0680197;1
-0.0277927;1
-0.110942;1
-0.0864329;1
-0.123541;1
-0.117124;1
-0.101163;1
-0.10105;1
-0.0803468;1
-0.0718031;1
-0.0672566;1
0.0486912;5
-0.0173143;1
0.0233869;5
-0.0708857;1
-0.0318538;1
-0.074095;1
-0.0399363;1
-0.0542096;1
-0.0449741;1
-0.0500045;1
-0.0530774;1
-0.0327039;1
0.00860933;5
-0.0222413;1
0.0129835;5
-0.00883811;1
-0.0381277;1
-0.0411971;1
0.00829402;5
0.130312;5
0.374407;5
0.462188;5
0.503144;5
0.629421;5
0.509131;5
0.332377;5
-0.124807;1
-0.160555;1
0.0426609;5
0.105605;5
-0.149732;1
-0.207792;1
-0.208106;1
-0.188381;1
-0.133037;1
-0.176571;1
-0.156739;1
-0.150616;1
-0.147682;1
-0.110777;1
-0.117312;1
-0.0884829;1
-0.0879367;1
-0.100393;1
-0.101207;1
-0.0906765;1
-0.0737495;1
-0.0171706;1
-0.0503196;1
-0.048884;1
0.0311599;5
-0.0417158;1
-0.0652666;1
-0.0670622;1
-0.0637482;1
-0.0549404;1
-0.0566822;1
-0.0506274;1
-0.0488588;1
-0.039705;1
-0.0441036;1
-0.0402251;1
-0.0360146;1
-0.031389;1
-0.0303285;1
-0.0148349;1
-0.0240729;1
-0.0157458;1
-0.0132028;1
-0.0237694;1
-0.0224916;1
-0.0114246;1
-0.0168628;1
-0.0166753;1
0.00913397;5
0.0405253;5
-0.00134574;1
-0.0118154;1
0.0100158;5
-0.00574113;1
-0.0126258;1
-0.0161895;1
-0.0185861;1
-0.0159983;1
-0.0150429;1
-0.0151214;1
-0.0136617;1
-0.0062434;1
0.0304857;5
0.0726154;5
0.0442184;5
0.00683523;5
-0.0215003;1
0.00540417;5
-0.00362483;1
-0.0109574;1
-0.0172772;1
-0.0104134;1
0.00702878;5
-0.0144689;1
-0.0178026;1
0.0024873;5
-0.0104943;1
-0.0126429;1
-0.00754233;1
-0.0148749;1
-0.00852836;1
-0.0125008;1
-0.0122631;1
-0.0107792;1
-0.00898549;1
-0.00944942;1
-0.00480181;1
0.000408581;5
0.00309228;5
-0.00828964;1
-0.00790539;1
-0.00218572;1
0.0789193;5
0.123454;5
0.349755;5
0.164848;5
0.0694782;5
0.394524;5
0.384228;5
0.608827;5
0.0387006;5
0.000866819;5
-0.0699385;1
0.0552027;5
0.0848153;5
0.317823;5
0.191031;5
-0.0964726;1
-0.103395;1
0.277056;5
0.229784;5
-0.00788307;1
-0.119174;1
-0.137515;1
-0.226662;1
-0.217257;1
-0.20838;1
-0.176628;1
-0.149941;1
-0.154255;1
-0.159136;1
-0.122684;1
-0.0396388;1
0.132411;5
0.15105;5
0.0570085;5
0.168973;5
0.796431;5
1.06795;5
1.36404;5
1.00452;5
0.409447;5
0.299502;5
-0.00744043;1
-0.129384;1
0.273085;5
0.232133;5
-0.0972061;1
0.437961;5
0.510075;5
0.499051;5
-0.47103;1
-0.0994337;1
-0.042136;1
-0.50812;1
-0.47378;1
-0.478386;1
-0.412538;1
-0.388461;1
-0.397933;1
-0.393802;1
-0.354004;1
-0.0876779;1
-0.0835181;1
-0.183189;1
-0.112927;1
0.0440127;5
-0.0726812;1
-0.272432;1
-0.224912;1
-0.268176;1
0.0178297;5
0.432706;5
0.21618;5
0.184115;5
0.0513208;5
0.348654;5
-0.0313916;1
-0.116323;1
0.179472;5
0.117325;5
-0.111781;1
-0.250433;1
-0.19891;1
-0.233727;1
0.152025;5
-0.0232268;1
-0.211801;1
-0.221788;1
-0.230292;1
-0.175429;1
-0.238794;1
-0.196951;1
-0.180393;1
-0.127513;1
-0.116135;1
0.260127;5
0.144267;5
-0.190239;1
-0.089068;1
-0.0905546;1
0.0911973;5
-0.087741;1
-0.000611065;1
-0.027791;1
0.773667;5
0.787885;5
0.561545;5
0.214856;5
0.308221;5
-0.0804244;1
0.684221;5
0.882214;5
0.412646;5
-0.441354;1
-0.369646;1
-0.237265;1
-0.426668;1
-0.213715;1
-0.187328;1
0.552749;5
0.503924;5
1.25451;5
0.857156;5
0.902118;5
1.21176;5
6.79484;6
10.526;6
4.78005;6
-1.00576;1
-1.50469;1
-0.96187;1
2.79393;6
3.03537;6
-0.41161;1
-1.93425;1
-2.19537;1
-2.01509;1
-2.16846;1
-1.85034;1
-1.5576;1
-1.09385;1
-0.774563;1
-1.23775;1
-1.43246;1
-1.43109;1
-1.3235;1
-1.26736;1
-1.2027;1
-1.13069;1
-0.916385;1
-0.432681;1
-0.246939;1
30.9087;7
78.5325;8
28.6924;7
46.4866;8
-16.1393;3
-10.1437;2
-14.3291;3
-12.7815;2
-11.6596;2
-10.6639;2
-9.67746;2
-8.68142;2
-8.18932;2
-7.19525;2
-6.71925;2
-6.28406;2
-5.86832;2
-5.47493;2
-4.89908;2
-4.49629;2
-4.37489;2
-3.99349;2
-3.70201;2
-3.39374;2
-3.21177;2
-2.98561;2
-2.69197;2
-2.43382;2
-2.31242;1
-2.18159;1
-1.92548;1
-1.79133;1
-1.71675;1
-1.59416;1
-1.48769;1
-1.37289;1
-1.25415;1
-1.13935;1
-1.07746;1
-0.95766;1
-0.891295;1
-0.832199;1
-0.770266;1
-0.699395;1
-0.637061;1
-0.578767;1
-0.54091;1
-0.507037;1
-0.465086;1
-0.423265;1
-0.397841;1
-0.371953;1
-0.340951;1
-0.311527;1
-0.293296;1
-0.266873;1
-0.249255;1
-0.210365;1
-0.207633;1
-0.180945;1
-0.16706;1
0.0153204;5
0.322143;5
1.89701;5
42.2723;8
12.4522;6
42.9149;8
-0.111844;1
-1.13171;1
-8.78232;2
-7.92988;2
-7.20656;2
-6.86067;2
-6.08173;2
-5.35006;2
-5.25016;2
-4.97646;2
-4.50804;2
-4.09474;2
-3.66641;2
-3.43981;2
-3.32583;2
-2.93163;2
-2.97383;2
-2.64243;2
-2.47934;2
-2.36531;2
-2.06485;1
-1.69612;1
-1.50607;1
-1.35448;1
-0.317661;1
-1.00009;1
-1.36105;1
-1.29589;1
-1.21369;1
-1.21749;1
-1.15819;1
-1.04215;1
-0.851135;1
-0.691279;1
-0.755094;1
-0.760174;1
-0.681838;1
-0.675876;1
-0.593958;1
-0.451572;1
-0.551403;1
-0.518388;1
-0.451008;1
-0.457774;1
-0.328599;1
-0.342267;1
-0.351781;1
-0.33832;1
-0.304346;1
-0.188663;1
-0.201525;1
-0.000175065;1
0.207245;5
-0.0588704;1
22.7855;7
57.973;8
85.6031;8
35.2416;7
-19.5152;3
14.0564;6
76.5005;8
41.9475;8
-4.75533;2
-28.1683;3
-25.4592;3
-4.56547;2
-22.5908;3
-20.4544;3
35.1886;7
-21.861;3
-19.2681;3
40.5471;8
-21.8646;3
-19.7264;3
-17.7341;3
-16.1725;3
-14.7913;3
-13.5101;2
-12.2076;2
-11.2447;2
-10.5398;2
-9.65438;2
-9.0763;2
-8.52102;2
-7.95736;2
-7.24871;2
-6.64475;2
-6.05861;2
-5.52036;2
-5.00978;2
-4.56396;2
-4.13727;2
-3.76983;2
-3.44444;2
-3.22611;2
-2.931;2
-2.68884;2
-2.44122;2
-2.22624;1
-2.02169;1
-1.83908;1
-1.7267;1
-1.58021;1
-1.4847;1
-1.34914;1
-1.19583;1
-1.13301;1
-1.04977;1
-0.988593;1
-0.898733;1
-0.81941;1
-0.770358;1
-0.698598;1
-0.618706;1
-0.576872;1
-0.522433;1
-0.485967;1
-0.455314;1
-0.415841;1
-0.388977;1
-0.349881;1
-0.309094;1
-0.257306;1
-0.253877;1
-0.241987;1
-0.240639;1
-0.230334;1
-0.216929;1
-0.171883;1
-0.16782;1
-0.167992;1
-0.143989;1
-0.131523;1
-0.124339;1
-0.109911;1
0.205477;5
0.58972;5
0.54775;5
7.07026;6
49.4535;8
39.1307;8
55.1123;8
6.20797;6
-10.2818;2
-9.5193;2
-9.0988;2
-9.1314;2
-8.51679;2
-8.23867;2
-7.49683;2
-6.93748;2
-6.30174;2
-5.79509;2
-5.38378;2
-4.94573;2
-4.64031;2
-4.28906;2
-4.10799;2
-3.56345;2
-3.45627;2
-3.22856;2
-2.9606;2
-2.79802;2
-2.52815;2
-2.2946;1
-2.1702;1
-1.99194;1
-1.85913;1
-1.70958;1
-1.50202;1
-1.39315;1
-1.30964;1
-1.19608;1
-1.11417;1
-1.03302;1
-0.955701;1
-0.844805;1
-0.804354;1
-0.740329;1
-0.658678;1
-0.484341;1
0.146383;5
2.41635;6
23.3858;7
7.611;6
21.1949;7
-2.50115;2
-0.988488;1
10.7646;6
7.27662;6
-1.02383;1
-4.00971;2
-0.512428;1
26.7652;7
86.5867;8
-8.38907;2
40.6714;8
46.152;8
-23.9671;3
-21.9562;3
45.8254;8
19.4164;7
-26.3916;3
-24.1384;3
-21.9192;3
0.312105;5
35.1225;7
60.9;8
-30.3237;3
-28.0539;3
-25.3573;3
71.5219;8
-7.0324;2
-28.6389;3
39.0409;8
10.4539;6
-30.6719;3
-25.8276;3
-25.3682;3
48.8233;8
65.6963;8
53.0791;8
0.723592;5
45.8049;8
27.7226;7
-37.5617;3
22.0889;7
-21.0402;3
22.848;7
-1.1164;1
-43.9404;4
-13.2128;2
5.37087;6
-38.8999;4
-32.7222;3
22.2935;7
9.60286;6
59.2586;8
-39.2916;4
56.9964;8
26.8656;7
-41.1836;4
-40.1337;4
17.986;7
29.1931;7
-40.2327;4
-37.1443;3
-34.9167;3
-31.9966;3
-30.1096;3
-27.4911;3
-25.0002;3
-23.4268;3
-21.3612;3
-19.5145;3
-17.7423;3
-16.1697;3
-14.6883;3
-13.3633;2
-12.1768;2
-11.067;2
-10.1022;2
-9.46999;2
-8.64226;2
-8.12308;2
-7.60629;2
-7.12724;2
-6.53343;2
-6.12595;2
-5.58324;2
-5.07918;2
-4.62766;2
-4.21779;2
-3.96189;2
-3.59766;2
-3.24834;2
-2.96281;2
-2.73316;2
-2.54774;2
-2.34174;1
-2.11178;1
-2.00139;1
-1.82367;1
-1.70095;1
-1.54803;1
-1.41811;1
-1.29365;1
-1.21551;1
-1.09655;1
-1.02715;1
-0.88705;1
-0.838572;1
-0.784795;1
-0.746646;1
-0.684306;1
-0.637563;1
-0.601978;1
-0.570631;1
-0.534347;1
-0.486238;1
-0.443786;1
-0.407344;1
-0.380208;1
-0.359254;1
-0.315352;1
-0.251375;1
0.0397347;5
0.0428152;5
-0.00774047;1
-0.124894;1
-0.210613;1
