0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0.29489
0;0;0;0.142913
0;0;0;0.0427654
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0.200127
0;0;0;0.400539
0;0;0;0.248842
0;0;0;0.148305
0;0;0;0.000497401
0;0;0;0
0;0;0;0
0;0;0;0.200763
0;0;0;0.495917
0;0;0;0.395676
0;0;0;0.243896
0;0;0;0.14375
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0.296469
0;0;0;0.600148
0;0;0;0.89581
0;0;0;1
0;0;0;1
0;0;0;0.899703
0;0;0;0.752102
0;0;0;0.599503
0;0;0;0.894563
0;0;0;1
0;0;0;1
0;0;0;1
0;0;0;1
0;0;0;1
0;0;0;1
0;0;0;1
0;0;0;1
0;0;0;0.848547
0;0;0;0.700795
0;0;0;0.60076
0;0;0;0.500643
0;0;0;0.348774
0;0;0;0.200548
0;0;0;0.100091
0;0;0;0.395481
0;0;0;0.243214
0;0;0;0.095804
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0.303613
0;0;0;0.203383
0;0;0;0.103252
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0.200012
0;0;0;0.0481597
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.28577;0;0;0
0.140175;0;0;0
0.00832291;0;0;0
0;0;0;0
0;1;0;0
0;0.673482;0;0
0;0.353767;0;0
0;0.0465343;0;0
0;1;0;0
0;0.67972;0;0
0;0.344341;0;0
0;0.0489456;0;0
0;0;0;0
0;0;0.200031;0
0;0;0.489688;0
0;0;0.695693;0
0;0;0.999988;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;1;0
0;0;0.844626;0
0;0;0.700128;0
0;0;0.55196;0
0;0;0.404081;0
0;0;0.304077;0
0;0;0.144846;0
0;0;0.00419627;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
