0.147913;0.0136849;0.0254032;-0.0555514;0.570397
0.100042;0.00313477;0.00386542;-0.0344701;0.539792
0.15186;0.000716146;0.00133501;-0.0493053;0.491822
0.100088;0.00190104;0.00234028;-0.0296758;0.464487
0.100007;0.00901693;0.011227;-0.0285449;0.447169
0.100163;0.00723633;0.00899655;-0.0274144;0.428751
0.14793;0.00345703;0.00630687;-0.038615;0.396443
0.101942;2.27865e-05;2.84973e-05;-0.0242502;0.372221
0.147222;0.00109701;0.00198375;-0.0330548;0.34115
0.151118;0.00738932;0.0138639;-0.0321894;0.322825
0.147787;0.0379069;0.0733074;-0.0351259;0.361006
0.15212;0.047487;0.0961168;-0.0417224;0.4154
0.147885;0.0367773;0.0710304;-0.0431614;0.44327
0.149029;0.0260286;0.0497259;-0.0440823;0.448913
0.150972;0.00937174;0.017626;-0.0422607;0.424278
0.14781;0.00550781;0.0100752;-0.038521;0.395833
0.152041;0.0158691;0.0303936;-0.0388822;0.387344
0.147857;0.0449056;0.087948;-0.0421652;0.433127
0.10005;0.0296842;0.0383131;-0.0283006;0.443139
0.100054;0.0161654;0.020385;-0.0278265;0.435698
0.100036;0.00503581;0.00622941;-0.0265252;0.415402
0.147928;0.00915365;0.0168624;-0.0383664;0.393898
0.152815;0.0291862;0.0574876;-0.0413872;0.409998
0.147271;0.0766211;0.158044;-0.0501937;0.517849
0.100102;0.0627083;0.0857825;-0.0362547;0.567377
0.100055;0.0483138;0.0644137;-0.0379284;0.593862
0.147936;0.0580599;0.116421;-0.063046;0.647237
0.100411;0.0453027;0.0602961;-0.0426264;0.664907
0.15164;0.0525488;0.10697;-0.0702285;0.701648
0.147675;0.0361719;0.0696889;-0.0683445;0.702993
0.100036;0.00430339;0.00531676;-0.0425141;0.665795
0.100216;0.000192057;0.000236067;-0.0400483;0.625983
0.151815;0.00271159;0.00507037;-0.0574821;0.573571
0.148155;0.000735677;0.00133795;-0.0511055;0.523804
0.100407;0.000758464;0.000934875;-0.0316125;0.493126
0.147513;0.00226888;0.00411921;-0.04401;0.453235
0.152665;0.000139974;0.000262067;-0.0415399;0.411958
0.14733;5.53385e-05;9.9978e-05;-0.0364251;0.375632
0.152277;0.00077474;0.00144833;-0.0344525;0.342628
0.147648;0.000966797;0.00175298;-0.0305084;0.313873
0.100152;0.00129557;0.00159432;-0.0189569;0.29651
0.149152;0.000296224;0.000541989;-0.0265836;0.270469
0.150659;0.00121419;0.00224743;-0.0246524;0.248064
0.100044;0.000123698;0.000151761;-0.0148995;0.233316
0.10002;0.00093099;0.00114345;-0.0140704;0.220389
0.149159;0.000341797;0.000625453;-0.0197798;0.201235
0.146957;0.000367839;0.000663169;-0.0178022;0.184096
0.152934;0.0182585;0.0353197;-0.0201336;0.199282
0.100267;0.00955404;0.0119375;-0.012707;0.198512
0.146663;0.00963867;0.0176186;-0.0190191;0.197112
0.100028;0.00196289;0.00241527;-0.011975;0.187552
0.153049;0.00132161;0.0024855;-0.0174511;0.172587
0.147228;0.00078125;0.00141207;-0.0153705;0.158628
0.147698;0.000218099;0.000395101;-0.0140925;0.144931
0.100046;0.00031901;0.000391485;-0.00872335;0.136599
0.151969;0.00121419;0.00226696;-0.012662;0.126204
0.147917;0.00713542;0.0130983;-0.0123631;0.126939
0.100068;0.00307292;0.00378979;-0.00784905;0.12288
0.100032;0.00128906;0.00158441;-0.00747025;0.116994
0.148025;0.00235677;0.00429429;-0.0107722;0.110516
0.10003;0.000986328;0.00121168;-0.00670567;0.105022
0.100648;3.25521e-05;4.01639e-05;-0.00634459;0.0987176
0.151136;0.000494792;0.000917595;-0.00903506;0.0906001
0.100117;3.90625e-05;4.79784e-05;-0.00544527;0.0852028
0.14802;0.00159831;0.0029084;-0.00782533;0.0802859
0.151957;0.00063151;0.00117781;-0.00742737;0.0740363
0.100004;5.53385e-05;6.78628e-05;-0.00444644;0.0696578
0.148049;0.000839844;0.00152657;-0.00632324;0.0648611
0.147969;0.000771484;0.00140144;-0.00588286;0.0603797
0.151997;0.00167969;0.00313911;-0.0057928;0.057726
0.148095;0.000100911;0.000183251;-0.00514563;0.0527636
0.151913;0.00047526;0.000885915;-0.00489004;0.0487595
0.100306;6.1849e-05;7.60488e-05;-0.00293909;0.0458964
0.147714;0.00287109;0.00522499;-0.0045308;0.0465906
0.100083;0.00203776;0.00250911;-0.00294843;0.0461513
0.100024;0.00128255;0.00157623;-0.00286434;0.0448632
0.100055;0.000126953;0.000155773;-0.00270263;0.0423163
0.147933;0.00356445;0.00650412;-0.00433328;0.0444872
0.151997;0.00366211;0.00686705;-0.00468342;0.0466708
0.147914;0.00182617;0.003322;-0.00443677;0.045556
0.100018;0.000247396;0.000303503;-0.00275208;0.0431075
0.100105;3.58073e-05;4.39451e-05;-0.00259181;0.0405596
0.148037;0.0003125;0.000567495;-0.00365299;0.0374741
0.151884;0.00112956;0.00210745;-0.00360709;0.0359745
0.148023;0.000878906;0.00159743;-0.00333691;0.034235
0.152049;0.000898438;0.00167744;-0.00327627;0.0326361
0.100032;2.60417e-05;3.19584e-05;-0.00196072;0.0307074
0.147978;0.000377604;0.000685505;-0.00278728;0.0286056
0.147932;0.000175781;0.000318926;-0.00256731;0.0263572
0.151853;2.27865e-05;4.24498e-05;-0.00240532;0.0239944
0.100119;3.25521e-05;3.99527e-05;-0.00144377;0.0225905
0.147883;5.85937e-05;0.000106259;-0.00201389;0.0206829
0.100173;0.000100911;0.000123954;-0.00125058;0.0195563
0.100028;2.92969e-05;3.59516e-05;-0.00117586;0.0184164
0.147941;3.25521e-05;5.90361e-05;-0.00163996;0.0168355
0.151817;1.30208e-05;2.42514e-05;-0.00153576;0.0153239
0.100101;0.000185547;0.0002278;-0.000934045;0.0146177
0.147956;0.000501302;0.000910149;-0.00137846;0.0141494
0.100015;0.00277344;0.00341688;-0.00105414;0.0165121
0.151938;0.0122005;0.0232051;-0.00362073;0.0360965
0.100074;0.00873372;0.0108763;-0.00282045;0.0441524
0.147998;0.000986328;0.00179273;-0.00407988;0.0418652
0.150961;0.00180013;0.00334193;-0.0040947;0.0411124
0.151252;0.000380859;0.000706756;-0.00379514;0.0380241
0.146265;0.0303581;0.0573488;-0.00836982;0.087003
0.151453;0.0900586;0.195663;-0.0256863;0.256979
0.100011;0.0872396;0.124532;-0.0228933;0.358618
0.148031;0.0868132;0.183285;-0.048131;0.493772
0.148341;0.0968913;0.20872;-0.0625249;0.639967
0.151811;0.0457715;0.0921803;-0.0666889;0.665459
0.148096;0.104023;0.226601;-0.0792664;0.812793
0.100346;0.088112;0.126395;-0.0565459;0.882641
0.151538;0.108743;0.244459;-0.102479;1.02462
0.147943;0.0619661;0.125116;-0.102057;1.04768
0.100097;0.00938477;0.0117028;-0.063625;0.995758
0.14779;0.0224251;0.0422223;-0.0920417;0.945939
0.152087;0.0188281;0.0362556;-0.0896274;0.892567
0.100064;0.00208008;0.00256088;-0.053742;0.841386
0.147847;0.00152995;0.00278049;-0.0748847;0.769282
0.100082;0.00185221;0.00227989;-0.0463315;0.72523
0.148848;0.00478516;0.00880387;-0.0655555;0.668478
0.15115;0.00407878;0.00761115;-0.0613146;0.614775
0.148058;0.0221875;0.0418338;-0.0583299;0.598279
0.151835;0.0299447;0.05868;-0.0598496;0.597109
0.100056;0.0130436;0.0163609;-0.0368288;0.576641
0.147978;0.00638997;0.0117198;-0.0522387;0.536122
0.148087;0.00314128;0.00573379;-0.048145;0.493711
0.100031;0.000859375;0.00105551;-0.0296953;0.465071
0.152123;0.0009375;0.00175125;-0.0426087;0.424214
0.147873;0.00416992;0.00761373;-0.0383134;0.393514
0.151866;0.00339518;0.00635812;-0.0364362;0.363436
0.148078;0.00232096;0.00423032;-0.0326659;0.335
0.100067;0.00117513;0.0014446;-0.0202003;0.316245
0.147886;0.00589844;0.0108025;-0.0290195;0.298028
0.151952;0.00193034;0.00360795;-0.0275004;0.274135
0.101145;0.000354818;0.000440277;-0.0166632;0.257912
0.146894;0.00063151;0.00113858;-0.0228319;0.236219
0.10001;0.000201823;0.000247562;-0.0141894;0.222277
0.10011;0.0010319;0.00126877;-0.0134275;0.210119
0.151882;0.0176595;0.0338913;-0.0222364;0.221773
0.147917;0.0154167;0.0287039;-0.02223;0.228247
0.10023;0.00296224;0.00365852;-0.0139463;0.21796
0.100004;0.00171875;0.00211349;-0.0132049;0.206868
0.100586;0.00078776;0.000972778;-0.0125435;0.195297
0.147362;0.000159505;0.000288273;-0.0172931;0.178293
0.152053;3.25521e-06;6.07224e-06;-0.0162665;0.162032
0.100079;3.90625e-05;4.79599e-05;-0.00973248;0.152348
0.147881;1.6276e-05;2.95281e-05;-0.0135202;0.138857
0.147921;0.000345052;0.000626169;-0.0123795;0.127104
0.100138;3.58073e-05;4.39594e-05;-0.00763938;0.119508
0.151801;0.00107747;0.00200898;-0.0110679;0.110449
0.102554;6.83594e-05;8.59748e-05;-0.00680148;0.103734
0.145551;0.000455729;0.000813893;-0.00913021;0.0954176
0.152056;0.000579427;0.00108124;-0.00880392;0.0876949
0.148015;0.000888672;0.00161511;-0.00793152;0.0813785
0.100127;0.000722656;0.000888189;-0.00494225;0.0773244
0.14779;0.000901693;0.00163635;-0.00700177;0.071959
0.100224;0.00181641;0.00223884;-0.00446186;0.069736
0.151916;0.00244141;0.00456611;-0.0067726;0.0675295
0.147916;0.00393229;0.007179;-0.00663035;0.0680782
0.147796;0.0323079;0.0618794;-0.0115243;0.118433
0.100012;0.0618457;0.0843987;-0.0121714;0.190661
0.100041;0.0589746;0.0800979;-0.0162521;0.254506
0.152054;0.0536165;0.109646;-0.0332224;0.33093
0.100017;0.0343424;0.0446695;-0.0225398;0.353059
0.100024;0.0173958;0.0219763;-0.0225075;0.352528
0.149411;0.0127474;0.0238643;-0.0337423;0.34265
0.147853;0.0131543;0.0243863;-0.0325605;0.334476
0.151558;0.075153;0.159113;-0.0448843;0.448705
0.147042;0.103398;0.223384;-0.0592951;0.612794
0.100161;0.0622038;0.0850671;-0.041939;0.655922
0.10119;0.0395605;0.0525341;-0.0430133;0.665443
0.150654;0.0169596;0.0322463;-0.0630659;0.634623
0.148004;0.0160807;0.0299921;-0.0590195;0.605596
0.101506;0.0125846;0.0160013;-0.0378575;0.583739
0.146588;0.0131413;0.0241532;-0.053466;0.554427
0.151999;0.00289714;0.00542558;-0.0510582;0.508794
0.10013;0.000126953;0.000155889;-0.0305766;0.478373
0.147954;0.000830078;0.00150788;-0.0426003;0.437281
0.15201;0.00316081;0.0059225;-0.0404229;0.40278
0.147904;0.00356771;0.0065088;-0.0363213;0.372968
0.100032;0.00146159;0.001797;-0.0224931;0.352272
0.147916;8.78906e-05;0.000159402;-0.0312782;0.321153
0.151883;4.23177e-05;7.88511e-05;-0.0292738;0.291958
0.100158;2.92969e-05;3.59983e-05;-0.0175473;0.274447
0.100011;0.000117187;0.000143723;-0.0164773;0.258113
0.100016;0.00202474;0.00249133;-0.0156387;0.244966
0.148045;0.0106055;0.0196009;-0.0235007;0.241066
0.100005;0.00456706;0.0056433;-0.0148033;0.231906
0.147972;0.00621745;0.0113995;-0.0216014;0.221704
0.151982;0.00475586;0.00893371;-0.0210316;0.209606
0.100232;0.00498372;0.0061765;-0.012977;0.202806
0.147798;0.00914062;0.0168232;-0.0194764;0.200153
0.152042;0.000250651;0.000467439;-0.0183016;0.182318
0.100986;0.000211589;0.000262077;-0.0110628;0.171518
0.146847;0.001875;0.00338654;-0.0154105;0.159494
0.100093;0.015765;0.0198741;-0.010772;0.168596
0.148025;0.0906803;0.192769;-0.0320946;0.32927
0.100051;0.148773;0.237542;-0.034026;0.532786
0.151763;0.166908;0.418047;-0.0865807;0.864252
0.100186;0.0899772;0.129296;-0.059724;0.933824
0.1481;0.109593;0.24115;-0.104408;1.07056
0.147796;0.0673307;0.137103;-0.107093;1.10058
0.100121;0.0278711;0.0358858;-0.0682702;1.06819
0.100062;0.0447266;0.0592628;-0.0676892;1.05976
0.151829;0.0420964;0.0842476;-0.104217;1.0398
0.100477;0.00600586;0.00747448;-0.063136;0.984134
0.100037;0.00930339;0.0115927;-0.0597654;0.935961
0.14744;0.00598307;0.010926;-0.0837652;0.863122
0.1481;0.0023112;0.00421309;-0.0770715;0.790263
0.100037;0.00265299;0.00326854;-0.0476293;0.745902
0.151914;0.00513021;0.00963884;-0.0688665;0.686675
0.147996;0.00743164;0.0136561;-0.0621875;0.638143
0.100143;0.000266927;0.000327907;-0.0383631;0.600108
0.151724;0.00298177;0.00557483;-0.0551379;0.550545
0.100029;0.000188802;0.000231631;-0.0330562;0.517721
0.148014;0.000397135;0.000721226;-0.0460421;0.4724
0.10023;1.30208e-05;1.60108e-05;-0.0284102;0.444006
0.1002;0.00112305;0.00138225;-0.0267768;0.418611
0.14764;0.0052181;0.00952955;-0.0379264;0.390214
0.100082;0.00476888;0.00589926;-0.0237863;0.372327
0.151872;0.00609701;0.011471;-0.0349729;0.348825
0.100118;0.00164388;0.00202346;-0.0210758;0.329773
0.147874;0.00219727;0.00399845;-0.0296136;0.304158
0.148018;0.000843099;0.00153221;-0.0271486;0.278541
0.152042;7.8125e-05;0.000145633;-0.0254234;0.253264
0.10001;0.00158203;0.00194504;-0.0153141;0.239895
0.100133;0.00301107;0.00371557;-0.0146361;0.228974
0.148012;0.00236979;0.00431775;-0.0207179;0.212574
0.151813;0.00447917;0.00840071;-0.0201282;0.200846
0.148046;0.000159505;0.000289612;-0.0178665;0.18327
0.100028;0.000429687;0.000527353;-0.0110309;0.172766
0.148071;0.000439453;0.000798419;-0.0154199;0.158145
0.100003;0.000406901;0.000499233;-0.00951889;0.149125
0.151922;0.000677083;0.00126257;-0.0137083;0.136679
0.148001;0.000123698;0.000224508;-0.0121571;0.124747
0.100035;9.76562e-06;1.19847e-05;-0.00748814;0.11727
0.148015;6.83594e-05;0.000124087;-0.0104257;0.106969
0.15198;0;0;-0.00975427;0.0972145
0.148005;0.00069987;0.00127149;-0.00874588;0.0897402
0.100069;0.00038737;0.000475556;-0.00541668;0.084799
0.151864;3.90625e-05;7.27762e-05;-0.00773336;0.0771385
0.148098;1.30208e-05;2.36572e-05;-0.00685652;0.0703056
0.148097;2.92969e-05;5.32285e-05;-0.00625197;0.0641069
0.151869;0.000250651;0.000466908;-0.00588406;0.0586897
0.100041;6.51042e-06;7.99034e-06;-0.00352332;0.0551744
0.147925;1.6276e-05;2.95371e-05;-0.00489963;0.0503043
0.151956;3.90625e-05;7.28208e-05;-0.00459307;0.045784
0.100126;1.30208e-05;1.59941e-05;-0.00275145;0.0430486
0.147904;0.000498047;0.000903924;-0.00390045;0.040052
0.14788;0.000185547;0.000336531;-0.0035836;0.036805
0.152435;0.000182292;0.00034081;-0.0033974;0.0337484
0.100876;1.6276e-05;2.01426e-05;-0.00204387;0.0317247
0.100685;4.55729e-05;5.62621e-05;-0.00191992;0.029861
0.14673;0.000218099;0.00039251;-0.00266345;0.0275901
0.1514;0.00120117;0.0022342;-0.00270924;0.027115
0.14794;0.000530599;0.000963268;-0.00249234;0.025586
0.100092;9.4401e-05;0.000115889;-0.00154353;0.0241583
0.147827;0.000751953;0.00136459;-0.00226379;0.0232591
0.100164;2.27865e-05;2.80005e-05;-0.00139952;0.0218876
0.100137;2.27865e-05;2.7993e-05;-0.00131674;0.0205988
0.1518;0.000384115;0.000715379;-0.0019413;0.0193729
0.10051;0.000358073;0.000441527;-0.00119493;0.0186195
0.14779;6.83594e-05;0.000123898;-0.00166205;0.0170814
0.10004;9.76562e-06;1.19854e-05;-0.00102602;0.0160673
0.100254;7.48698e-05;9.20245e-05;-0.000972026;0.0151873
0.147811;2.92969e-05;5.31255e-05;-0.00135162;0.0138888
0.100982;6.51042e-06;8.06544e-06;-0.000842;0.0130549
0.15037;3.58073e-05;6.60106e-05;-0.00118379;0.0119371
0.100087;2.27865e-05;2.7979e-05;-0.000718532;0.0112466
0.100016;6.51042e-06;7.98829e-06;-0.00067538;0.0105792
0.148122;5.85937e-05;0.000106431;-0.000949666;0.00973594
0.147982;0.000670573;0.00121801;-0.00097259;0.00998136
0.100044;3.25521e-06;3.99527e-06;-0.000599385;0.00938597
0.151994;3.25521e-05;6.06537e-05;-0.000861499;0.00858512
0.100012;2.60417e-05;3.19519e-05;-0.000517086;0.00809999
0.147862;2.60417e-05;4.7239e-05;-0.000722797;0.00742443
0.100394;2.60417e-05;3.20738e-05;-0.000449151;0.00700735
0.100546;1.30208e-05;1.60612e-05;-0.000423705;0.00659971
0.147089;2.92969e-05;5.2866e-05;-0.000587111;0.00606546
0.100134;1.6276e-05;1.99942e-05;-0.000365615;0.00571984
0.100057;6.1849e-05;7.58603e-05;-0.00034794;0.00544776
0.15184;9.76562e-06;1.81912e-05;-0.000497969;0.00496798
0.148092;7.8125e-05;0.00014185;-0.000454036;0.0046558
0.151906;0.00130534;0.00243646;-0.000646413;0.00644585
0.148011;0.00222656;0.00405577;-0.000932614;0.009569
0.147988;0.00113281;0.0020593;-0.00103251;0.0105958
0.152047;0.000413411;0.000771236;-0.00103699;0.01033
0.147848;0.000192057;0.000348267;-0.000947259;0.00973104
0.10012;2.60417e-05;3.19864e-05;-0.000586484;0.00917654
0.151871;0.00464193;0.00871168;-0.00163002;0.0162582
0.148069;0.000113932;0.000206872;-0.00146278;0.0150023
0.100032;1.6276e-05;1.9974e-05;-0.000901625;0.0141206
0.10008;0.000218099;0.000267721;-0.000863996;0.0135244
0.148226;9.11458e-05;0.000165655;-0.00121753;0.0124725
0.151609;7.16146e-05;0.000133154;-0.00114668;0.011459
0.100087;0.000113932;0.000139834;-0.000696531;0.0109023
0.148048;2.27865e-05;4.13862e-05;-0.000972111;0.00997155
0.100814;0.000188802;0.000233448;-0.000617281;0.00958771
0.100759;9.76562e-06;1.20715e-05;-0.000580362;0.00901942
0.146342;3.25521e-06;5.84417e-06;-0.000792463;0.0082328
0.100031;3.25521e-06;3.99475e-06;-0.000494361;0.00774244
0.100064;0.000123698;0.00015179;-0.000473955;0.00742027
0.151914;1.95312e-05;3.64003e-05;-0.000679665;0.00677701
0.100052;3.58073e-05;4.39215e-05;-0.000409467;0.00641146
0.101266;1.30208e-05;1.61762e-05;-0.000390539;0.0060371
0.148051;2.60417e-05;4.72996e-05;-0.000540482;0.00554392
0.10127;5.85937e-05;7.27658e-05;-0.00034128;0.0052754
0.146534;2.27865e-05;4.09629e-05;-0.000467416;0.00484895
0.100343;1.95312e-05;2.40433e-05;-0.000293384;0.00457961
0.151807;0.000693359;0.00129197;-0.000534807;0.00533677
0.147949;6.51042e-06;1.18168e-05;-0.000474792;0.0048738
0.100044;1.6276e-05;1.99763e-05;-0.000293756;0.00460002
0.100102;1.30208e-05;1.59903e-05;-0.000277242;0.00433877
0.147593;2.27865e-05;4.12589e-05;-0.000387876;0.00399215
0.100064;0.000166016;0.00020374;-0.000251915;0.00394398
0.100175;0.000332031;0.000408022;-0.000261577;0.00409042
0.100042;7.16146e-05;8.78639e-05;-0.000250801;0.00392748
0.15222;0.000107422;0.000200514;-0.000377018;0.00375098
0.146455;5.20833e-05;9.35794e-05;-0.000337834;0.00350672
0.1008;0.00267578;0.00332188;-0.000412995;0.00641561
0.147297;0.00116211;0.0021028;-0.000752841;0.00776557
0.152054;0.0048763;0.00916627;-0.00154473;0.0153871
0.100686;0.00200195;0.0024797;-0.00107936;0.0167874
0.14795;0.00142578;0.00259246;-0.00172035;0.0176596
0.151359;0.00906901;0.0170915;-0.00315593;0.0315951
0.147795;0.00902669;0.01661;-0.0042747;0.0439304
0.100025;0.00654297;0.00811375;-0.00312344;0.0489207
0.14813;0.00560221;0.0102717;-0.0052609;0.0539315
0.100247;0.000130208;0.000160075;-0.00325352;0.0508381
0.151741;0.00586263;0.0110161;-0.00563151;0.0562227
0.100129;0.00302409;0.00373155;-0.00360191;0.0563523
0.147845;0.000465495;0.000844389;-0.00507374;0.052123
0.152372;0.000234375;0.000438029;-0.0048053;0.0477557
0.147726;0.00391276;0.00713393;-0.00486517;0.0500245
0.101065;0.00385091;0.00480294;-0.00332467;0.0515027
0.146955;0.00375326;0.00680555;-0.00514122;0.0531671
0.152095;0.00147135;0.00275049;-0.00510286;0.0508147
0.101794;0.000429687;0.00053666;-0.00313635;0.048215
0.145953;0.00276693;0.00497454;-0.00465791;0.0485316
0.101659;0.00133789;0.00167129;-0.00306214;0.0471408
0.147723;3.25521e-06;5.89935e-06;-0.0041788;0.0429679
0.15073;7.48698e-05;0.000138357;-0.00389844;0.0392078
0.14789;8.78906e-05;0.000159374;-0.00349321;0.035874
0.100056;4.55729e-05;5.59107e-05;-0.002157;0.0337729
0.151845;0.000123698;0.00023034;-0.00309794;0.0309053
0.100009;9.76562e-06;1.19816e-05;-0.0018552;0.029062
0.148045;1.95312e-05;3.54731e-05;-0.00258464;0.0265129
0.100037;1.30208e-05;1.59799e-05;-0.00159232;0.0249365
0.14849;0.00014974;0.000272645;-0.00224598;0.0229632
0.151896;9.76562e-06;1.8198e-05;-0.00209447;0.0208869
0.147566;3.25521e-05;5.88867e-05;-0.00185453;0.0190913
0.152035;3.90625e-05;7.28585e-05;-0.00174817;0.017416
0.101803;3.90625e-05;4.87863e-05;-0.00106678;0.016398
0.146542;5.20833e-05;9.36349e-05;-0.00145003;0.0150416
0.100191;2.27865e-05;2.80078e-05;-0.000905898;0.0141637
0.147557;2.60417e-05;4.71417e-05;-0.00125814;0.0129527
0.100032;6.51042e-06;7.98954e-06;-0.000777886;0.0121828
0.100024;0.000159505;0.00019567;-0.000742887;0.0116356
0.100054;0.000266927;0.000327614;-0.000718176;0.011245
0.152036;4.55729e-05;8.49569e-05;-0.00103354;0.0102964
0.148552;0.000100911;0.000183817;-0.000934117;0.00954613
0.147155;0.00016276;0.000293745;-0.000868794;0.00897108
0.100052;3.25521e-06;3.9956e-06;-0.000538786;0.00843629
0.151945;6.51042e-06;1.21359e-05;-0.000770218;0.0076782
0.100036;3.25521e-05;3.99196e-05;-0.000463253;0.00725487
0.147925;0.000126953;0.0002303;-0.000664346;0.00682082
0.100079;0.000166016;0.000203771;-0.000421809;0.00660279
0.148119;0.00101237;0.00184155;-0.000750459;0.00769388
0.152103;1.6276e-05;3.03713e-05;-0.000704931;0.00701932
0.147972;6.1849e-05;0.000112188;-0.000633159;0.00649835
0.151807;0.000104167;0.000193907;-0.000609559;0.0060827
0.100097;2.92969e-05;3.59763e-05;-0.000367475;0.0057512
0.147839;1.30208e-05;2.36159e-05;-0.000512247;0.00526257
0.100753;1.30208e-05;1.60943e-05;-0.000319103;0.00495956
0.147319;5.85937e-05;0.000105853;-0.000447737;0.00461767
0.152142;0.000172526;0.000321926;-0.000450912;0.00448869
0.147904;0.000654297;0.00118784;-0.000503749;0.00517278
0.100004;6.1849e-05;7.58204e-05;-0.000314929;0.00493367
0.152016;0.000423177;0.000789247;-0.000521985;0.00520093
0.100041;0.000179036;0.000219674;-0.000325371;0.00509523
0.149261;6.51042e-05;0.000119215;-0.000466987;0.00474746
0.146701;9.76562e-06;1.75756e-05;-0.000419422;0.00434561
0.151881;0.000120443;0.000224328;-0.000416451;0.00415349
0.100377;2.60417e-05;3.20686e-05;-0.000252081;0.00393348
0.100185;0.00153646;0.00189215;-0.000350183;0.00547545
0.100274;0.000973307;0.00119856;-0.000401537;0.00627246
0.147412;0.000263672;0.000476751;-0.000596948;0.00615227
0.147788;6.51042e-06;1.18039e-05;-0.000546585;0.00561749
0.152119;1.6276e-05;3.03744e-05;-0.000515488;0.00513237
0.101041;9.76562e-06;1.21052e-05;-0.000311882;0.0048326
0.146852;4.23177e-05;7.62394e-05;-0.000432525;0.00447631
0.100063;2.60417e-05;3.19683e-05;-0.000270668;0.00423761
0.100426;9.76562e-06;1.20315e-05;-0.000256064;0.00399358
0.152805;3.25521e-05;6.09773e-05;-0.000371734;0.00368282
0.147078;0.00153646;0.00277781;-0.00057013;0.0058905
0.147826;9.4401e-05;0.000171155;-0.000537641;0.00552402
0.100532;1.95312e-05;2.40885e-05;-0.000334657;0.00521345
0.152013;6.1849e-05;0.000115252;-0.000486018;0.00484268
0.147203;0.000595703;0.00107617;-0.000522764;0.00539609
0.101205;0.000208333;0.000258603;-0.000343369;0.00531133
